id_pedido,data_pedido,id_cliente,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,estado,regiao,forma_pagamento,canal,faturamento,custo_total,lucro,margem_lucro,ano,mes,nome_mes
100164,2026-05-08,C1521,Monitor,Eletrônicos,2,884.66,0.1,601.57,ES,Sudeste,PIX,Online,1592.39,1203.14,389.25,0.2444,2026,5,May
100165,2025-10-07,C1841,Headset,Eletrônicos,3,260.51,0.05,161.52,BA,Nordeste,Boleto,Marketplace,742.45,484.56,257.89,0.3473,2025,10,October
100166,2026-03-01,C0219,Notebook,Eletrônicos,1,3808.87,0.05,2742.39,RJ,Sudeste,PIX,Online,3618.43,2742.39,876.04,0.2421,2026,3,March
100167,2025-11-23,C0406,Notebook,Eletrônicos,3,4774.86,0.1,3437.9,PR,Sul,Cartão de crédito,Marketplace,12892.12,10313.7,2578.42,0.2,2025,11,November
100168,2025-05-23,C1922,Hub USB,Acessórios,1,81.16,0.0,44.64,PE,Nordeste,Cartão de débito,Online,81.16,44.64,36.52,0.45,2025,5,May
100169,2026-03-10,C0456,Carregador,Acessórios,2,97.53,0.0,48.77,BA,Nordeste,Boleto,Marketplace,195.06,97.54,97.52,0.4999,2026,3,March
100170,2025-04-24,C2048,Smartphone,Eletrônicos,2,1065.74,0.05,831.28,BA,Nordeste,Cartão de débito,Marketplace,2024.91,1662.56,362.35,0.1789,2025,4,April
100171,2025-01-02,C1446,Luminária,Escritório,1,213.3,0.1,110.92,RJ,Sudeste,PIX,Online,191.97,110.92,81.05,0.4222,2025,1,January
100172,2026-06-04,C2080,Carregador,Acessórios,2,128.09,0.05,64.05,AM,Norte,Boleto,Marketplace,243.37,128.1,115.27,0.4736,2026,6,June
100173,2025-01-17,C1463,Aspirador,Casa,2,681.0,0.1,456.27,AM,Norte,Cartão de crédito,Marketplace,1225.8,912.54,313.26,0.2556,2025,1,January
100174,2025-02-15,C1444,Mouse,Eletrônicos,1,421.67,0.0,244.57,AP,Norte,Boleto,Marketplace,421.67,244.57,177.1,0.42,2025,2,February
100175,2025-05-19,C0259,Headset,Eletrônicos,2,857.7,0.0,531.77,RS,Sul,Cartão de crédito,Online,1715.4,1063.54,651.86,0.38,2025,5,May
100176,2025-11-20,C1271,Monitor,Eletrônicos,1,2480.42,0.05,1686.69,PE,Nordeste,Cartão de crédito,Online,2356.4,1686.69,669.71,0.2842,2025,11,November
100177,2026-01-01,C0196,Liquidificador,Casa,3,279.32,0.0,175.97,PB,Nordeste,Boleto,Marketplace,837.96,527.91,310.05,0.37,2026,1,January
100178,2026-01-31,C1389,Cabo USB,Acessórios,4,59.7,0.05,26.87,RR,Norte,PIX,Online,226.86,107.48,119.38,0.5262,2026,1,January
100179,2025-03-22,C1764,Luminária,Escritório,2,343.15,0.05,178.44,MA,Nordeste,Cartão de crédito,Online,651.98,356.88,295.1,0.4526,2025,3,March
100180,2025-10-30,C1256,Cadeira,Escritório,1,1935.33,0.0,1354.73,SE,Nordeste,PIX,Marketplace,1935.33,1354.73,580.6,0.3,2025,10,October
100181,2025-12-28,C1782,Monitor,Eletrônicos,1,2464.05,0.15,1675.55,RJ,Sudeste,Boleto,Marketplace,2094.44,1675.55,418.89,0.2,2025,12,December
100182,2025-06-13,C0128,Carregador,Acessórios,1,171.51,0.1,85.75,MG,Sudeste,Cartão de débito,Online,154.36,85.75,68.61,0.4445,2025,6,June
100183,2026-01-11,C1484,Air Fryer,Casa,1,697.07,0.1,446.12,PA,Norte,Boleto,Marketplace,627.36,446.12,181.24,0.2889,2026,1,January
100184,2026-03-31,C0315,Mesa,Escritório,2,1247.14,0.05,848.06,AM,Norte,PIX,Online,2369.57,1696.12,673.45,0.2842,2026,3,March
100185,2025-01-27,C0763,Teclado,Eletrônicos,1,370.89,0.05,222.53,PE,Nordeste,PIX,Marketplace,352.35,222.53,129.82,0.3684,2025,1,January
100186,2025-10-20,C2012,Cafeteira,Casa,1,335.73,0.0,218.22,SC,Sul,Boleto,Online,335.73,218.22,117.51,0.35,2025,10,October
100187,2025-12-22,C0266,Cadeira,Escritório,1,1080.72,0.0,756.5,SC,Sul,Cartão de débito,Marketplace,1080.72,756.5,324.22,0.3,2025,12,December
100188,2025-08-18,C0498,Carregador,Acessórios,5,208.41,0.0,104.2,PI,Nordeste,Cartão de crédito,Marketplace,1042.05,521.0,521.05,0.5,2025,8,August
100189,2026-04-24,C2260,Mesa,Escritório,1,1814.79,0.0,1234.06,RN,Nordeste,Boleto,Marketplace,1814.79,1234.06,580.73,0.32,2026,4,April
100190,2025-03-17,C0514,Luminária,Escritório,4,285.55,0.05,148.49,PA,Norte,PIX,Online,1085.09,593.96,491.13,0.4526,2025,3,March
100191,2025-05-13,C1773,Headset,Eletrônicos,1,801.16,0.1,496.72,GO,Centro-Oeste,Cartão de débito,Marketplace,721.04,496.72,224.32,0.3111,2025,5,May
100192,2025-06-15,C1322,Headset,Eletrônicos,4,319.1,0.15,197.84,GO,Centro-Oeste,Não informado,Online,1084.94,791.36,293.58,0.2706,2025,6,June
100193,2025-07-21,C2257,Aspirador,Casa,1,1031.28,0.1,690.96,RJ,Sudeste,Cartão de débito,Online,928.15,690.96,237.19,0.2556,2025,7,July
100194,2025-12-12,C2309,Headset,Eletrônicos,1,797.84,0.0,494.66,AM,Norte,PIX,Online,797.84,494.66,303.18,0.38,2025,12,December
100195,2025-02-01,C2040,Luminária,Escritório,3,254.58,0.1,132.38,CE,Nordeste,Boleto,Online,687.37,397.14,290.23,0.4222,2025,2,February
100196,2025-11-01,C1858,Suporte para Monitor,Escritório,1,129.96,0.05,71.48,PI,Nordeste,Boleto,Online,123.46,71.48,51.98,0.421,2025,11,November
100197,2025-05-28,C1281,Cadeira,Escritório,3,1138.63,0.2,797.04,PB,Nordeste,Boleto,Online,2732.71,2391.12,341.59,0.125,2025,5,May
100198,2026-06-12,C2301,Mesa,Escritório,1,786.78,0.0,535.01,SE,Nordeste,Cartão de débito,Online,786.78,535.01,251.77,0.32,2026,6,June
100199,2025-02-21,C1189,Teclado,Eletrônicos,4,704.91,0.05,422.95,SC,Sul,PIX,Marketplace,2678.66,1691.8,986.86,0.3684,2025,2,February
100200,2025-06-13,C2041,Cafeteira,Casa,5,666.82,0.15,433.43,PI,Nordeste,Cartão de crédito,Online,2833.98,2167.15,666.83,0.2353,2025,6,June
100201,2026-06-02,C1873,Suporte para Monitor,Escritório,4,207.57,0.05,114.16,MG,Sudeste,PIX,Marketplace,788.77,456.64,332.13,0.4211,2026,6,June
100202,2025-10-20,C2199,Hub USB,Acessórios,1,103.65,0.0,57.01,PE,Nordeste,PIX,Marketplace,103.65,57.01,46.64,0.45,2025,10,October
100203,2025-02-16,C1641,Mesa,Escritório,1,1298.91,0.05,883.26,CE,Nordeste,Cartão de crédito,Marketplace,1233.96,883.26,350.7,0.2842,2025,2,February
100204,2026-04-07,C2253,Carregador,Acessórios,1,247.82,0.1,123.91,ES,Sudeste,Cartão de débito,Online,223.04,123.91,99.13,0.4444,2026,4,April
100205,2026-01-18,C1389,Suporte para Monitor,Escritório,2,282.8,0.0,155.54,DF,Centro-Oeste,Boleto,Online,565.6,311.08,254.52,0.45,2026,1,January
100206,2025-02-09,C0562,Monitor,Eletrônicos,2,2147.14,0.05,1460.06,PR,Sul,Cartão de débito,Marketplace,4079.57,2920.12,1159.45,0.2842,2025,2,February
100207,2025-06-16,C1610,Cadeira,Escritório,5,1978.64,0.0,1385.05,MA,Nordeste,Boleto,Marketplace,9893.2,6925.25,2967.95,0.3,2025,6,June
100208,2025-01-18,C1509,Hub USB,Acessórios,1,104.11,0.05,57.26,CE,Nordeste,Cartão de crédito,Marketplace,98.9,57.26,41.64,0.421,2025,1,January
100209,2025-08-22,C0211,Aspirador,Casa,2,463.14,0.1,310.3,DF,Centro-Oeste,Boleto,Online,833.65,620.6,213.05,0.2556,2025,8,August
100210,2025-02-02,C2346,Air Fryer,Casa,4,376.93,0.0,241.24,MA,Nordeste,Boleto,Online,1507.72,964.96,542.76,0.36,2025,2,February
100211,2025-07-28,C1681,Luminária,Escritório,1,275.67,0.05,143.35,AC,Norte,Cartão de crédito,Online,261.89,143.35,118.54,0.4526,2025,7,July
100212,2025-08-01,C2298,Carregador,Acessórios,1,182.45,0.05,91.22,MA,Nordeste,Cartão de débito,Marketplace,173.33,91.22,82.11,0.4737,2025,8,August
100213,2025-12-29,C1083,Cadeira,Escritório,2,884.53,0.0,619.17,MT,Centro-Oeste,PIX,Online,1769.06,1238.34,530.72,0.3,2025,12,December
100214,2025-10-23,C0850,Liquidificador,Casa,2,354.72,0.05,223.47,MT,Centro-Oeste,PIX,Marketplace,673.97,446.94,227.03,0.3369,2025,10,October
100215,2026-01-24,C1617,Teclado,Eletrônicos,3,768.23,0.1,460.94,CE,Nordeste,Cartão de crédito,Marketplace,2074.22,1382.82,691.4,0.3333,2026,1,January
100216,2025-12-21,C1812,Smartphone,Eletrônicos,2,3989.35,0.0,3111.69,TO,Norte,PIX,Marketplace,7978.7,6223.38,1755.32,0.22,2025,12,December
100217,2025-04-22,C2404,Mouse,Eletrônicos,1,101.32,0.15,58.77,BA,Nordeste,Cartão de débito,Online,86.12,58.77,27.35,0.3176,2025,4,April
100218,2026-02-28,C1353,Teclado,Eletrônicos,2,170.38,0.1,102.23,SP,Sudeste,Cartão de débito,Marketplace,306.68,204.46,102.22,0.3333,2026,2,February
100219,2026-05-04,C0817,Hub USB,Acessórios,2,143.19,0.0,78.75,MG,Sudeste,Cartão de crédito,Online,286.38,157.5,128.88,0.45,2026,5,May
100220,2025-06-29,C1712,Monitor,Eletrônicos,3,1016.42,0.15,691.17,TO,Norte,Boleto,Marketplace,2591.87,2073.51,518.36,0.2,2025,6,June
100221,2025-10-24,C0154,Headset,Eletrônicos,1,575.97,0.0,357.1,MA,Nordeste,PIX,Marketplace,575.97,357.1,218.87,0.38,2025,10,October
100222,2026-05-21,C0550,Carregador,Acessórios,3,143.6,0.0,71.8,ES,Sudeste,PIX,Online,430.8,215.4,215.4,0.5,2026,5,May
100223,2025-09-21,C0763,Cabo USB,Acessórios,1,46.97,0.0,21.14,PA,Norte,Cartão de débito,Online,46.97,21.14,25.83,0.5499,2025,9,September
100224,2026-03-14,C2111,Suporte para Monitor,Escritório,1,300.42,0.0,165.23,PR,Sul,Boleto,Marketplace,300.42,165.23,135.19,0.45,2026,3,March
100225,2025-01-07,C1069,Air Fryer,Casa,1,612.71,0.0,392.13,MA,Nordeste,PIX,Online,612.71,392.13,220.58,0.36,2025,1,January
100226,2026-01-04,C0968,Aspirador,Casa,1,397.78,0.0,266.51,RN,Nordeste,PIX,Online,397.78,266.51,131.27,0.33,2026,1,January
100227,2026-01-12,C0905,Liquidificador,Casa,1,184.11,0.0,115.99,AC,Norte,PIX,Marketplace,184.11,115.99,68.12,0.37,2026,1,January
100228,2025-08-12,C1014,Hub USB,Acessórios,2,211.08,0.1,116.09,GO,Centro-Oeste,Boleto,Marketplace,379.94,232.18,147.76,0.3889,2025,8,August
100229,2025-04-25,C0253,Smartphone,Eletrônicos,3,4611.55,0.0,3597.01,MT,Centro-Oeste,Cartão de débito,Online,13834.65,10791.03,3043.62,0.22,2025,4,April
100230,2026-06-17,C1810,Cadeira,Escritório,1,910.8,0.05,637.56,RJ,Sudeste,Boleto,Online,865.26,637.56,227.7,0.2632,2026,6,June
100231,2025-05-16,C2103,Cabo USB,Acessórios,1,65.11,0.05,29.3,PA,Norte,PIX,Online,61.85,29.3,32.55,0.5263,2025,5,May
100232,2025-09-18,C0013,Suporte para Monitor,Escritório,2,389.16,0.0,214.04,PB,Nordeste,Cartão de crédito,Online,778.32,428.08,350.24,0.45,2025,9,September
100233,2026-04-29,C0130,Smartphone,Eletrônicos,1,1719.93,0.0,1341.55,AM,Norte,Boleto,Marketplace,1719.93,1341.55,378.38,0.22,2026,4,April
100234,2026-04-05,C1547,Suporte para Monitor,Escritório,1,441.37,0.1,242.75,MT,Centro-Oeste,Cartão de débito,Marketplace,397.23,242.75,154.48,0.3889,2026,4,April
100235,2025-07-02,C2201,Teclado,Eletrônicos,1,189.14,0.2,113.48,TO,Norte,Cartão de crédito,Online,151.31,113.48,37.83,0.25,2025,7,July
100236,2026-04-20,C2231,Liquidificador,Casa,1,302.05,0.0,190.29,SE,Nordeste,PIX,Online,302.05,190.29,111.76,0.37,2026,4,April
100237,2025-07-13,C0463,Aspirador,Casa,1,1075.25,0.1,720.42,SP,Sudeste,Cartão de débito,Online,967.72,720.42,247.3,0.2555,2025,7,July
100238,2025-04-14,C2433,Smartphone,Eletrônicos,1,3391.14,0.1,2645.09,MG,Sudeste,Cartão de débito,Online,3052.03,2645.09,406.94,0.1333,2025,4,April
100239,2026-03-26,C0960,Suporte para Monitor,Escritório,1,477.19,0.1,262.45,PR,Sul,PIX,Online,429.47,262.45,167.02,0.3889,2026,3,March
100240,2025-11-25,C0971,Cadeira,Escritório,1,786.52,0.1,550.56,BA,Nordeste,Boleto,Marketplace,707.87,550.56,157.31,0.2222,2025,11,November
100241,2025-03-04,C2281,Aspirador,Casa,4,1349.64,0.15,904.26,AM,Norte,Boleto,Marketplace,4588.78,3617.04,971.74,0.2118,2025,3,March
100242,2025-12-19,C1562,Monitor,Eletrônicos,2,1273.72,0.05,866.13,PR,Sul,PIX,Marketplace,2420.07,1732.26,687.81,0.2842,2025,12,December
100243,2026-04-30,C0988,Headset,Eletrônicos,3,375.55,0.1,232.84,RR,Norte,Boleto,Online,1013.99,698.52,315.47,0.3111,2026,4,April
100244,2026-03-03,C2283,Luminária,Escritório,1,204.29,0.0,106.23,MA,Nordeste,Cartão de crédito,Marketplace,204.29,106.23,98.06,0.48,2026,3,March
100245,2025-04-05,C2194,Mesa,Escritório,2,704.77,0.0,479.24,PA,Norte,Cartão de crédito,Online,1409.54,958.48,451.06,0.32,2025,4,April
100246,2025-08-11,C1964,Cafeteira,Casa,1,1107.03,0.0,719.57,SP,Sudeste,Cartão de débito,Online,1107.03,719.57,387.46,0.35,2025,8,August
100247,2026-05-06,C0994,Teclado,Eletrônicos,2,592.64,0.05,355.58,BA,Nordeste,PIX,Marketplace,1126.02,711.16,414.86,0.3684,2026,5,May
100248,2026-04-23,C2186,Suporte para Monitor,Escritório,2,254.21,0.05,139.82,PI,Nordeste,Boleto,Online,483.0,279.64,203.36,0.421,2026,4,April
100249,2025-11-24,C0833,Hub USB,Acessórios,1,171.06,0.05,94.08,BA,Nordeste,Cartão de débito,Online,162.51,94.08,68.43,0.4211,2025,11,November
100250,2026-03-04,C1210,Aspirador,Casa,1,662.33,0.05,443.76,TO,Norte,Cartão de débito,Marketplace,629.21,443.76,185.45,0.2947,2026,3,March
100251,2025-09-21,C2002,Cadeira,Escritório,4,1783.39,0.05,1248.37,SC,Sul,PIX,Online,6776.88,4993.48,1783.4,0.2632,2025,9,September
100252,2026-05-16,C0754,Mouse,Eletrônicos,3,307.7,0.1,178.47,MG,Sudeste,Cartão de crédito,Online,830.79,535.41,295.38,0.3555,2026,5,May
100253,2025-01-07,C1690,Monitor,Eletrônicos,1,1835.26,0.0,1247.98,PR,Sul,Cartão de crédito,Online,1835.26,1247.98,587.28,0.32,2025,1,January
100254,2026-04-12,C1529,Carregador,Acessórios,1,177.55,0.15,88.78,PI,Nordeste,Boleto,Online,150.92,88.78,62.14,0.4117,2026,4,April
100255,2026-06-29,C2260,Notebook,Eletrônicos,1,2558.54,0.1,1842.15,MT,Centro-Oeste,PIX,Online,2302.69,1842.15,460.54,0.2,2026,6,June
100256,2026-03-17,C0735,Carregador,Acessórios,1,69.26,0.0,34.63,RS,Sul,PIX,Marketplace,69.26,34.63,34.63,0.5,2026,3,March
100257,2026-02-11,C0324,Aspirador,Casa,1,757.53,0.05,507.55,RO,Norte,Cartão de débito,Marketplace,719.65,507.55,212.1,0.2947,2026,2,February
100258,2025-02-02,C0383,Smartphone,Eletrônicos,1,2508.68,0.05,1956.77,AM,Norte,Cartão de crédito,Online,2383.25,1956.77,426.48,0.1789,2025,2,February
100259,2026-05-27,C1778,Smartphone,Eletrônicos,2,2325.08,0.2,1813.56,ES,Sudeste,Cartão de crédito,Online,3720.13,3627.12,93.01,0.025,2026,5,May
100260,2026-05-02,C1111,Cafeteira,Casa,1,274.35,0.15,178.33,MT,Centro-Oeste,Cartão de crédito,Online,233.2,178.33,54.87,0.2353,2026,5,May
100261,2025-01-17,C0849,Cadeira,Escritório,2,2004.51,0.1,1403.16,RN,Nordeste,Cartão de crédito,Marketplace,3608.12,2806.32,801.8,0.2222,2025,1,January
100262,2025-09-04,C2322,Headset,Eletrônicos,3,441.87,0.15,273.96,MA,Nordeste,Boleto,Online,1126.77,821.88,304.89,0.2706,2025,9,September
100263,2026-05-28,C1417,Smartphone,Eletrônicos,1,2748.35,0.1,2143.71,MA,Nordeste,Boleto,Marketplace,2473.52,2143.71,329.81,0.1333,2026,5,May
100264,2025-10-07,C1846,Notebook,Eletrônicos,1,3745.34,0.15,2696.64,AL,Nordeste,Cartão de débito,Marketplace,3183.54,2696.64,486.9,0.1529,2025,10,October
100265,2025-10-30,C1010,Smartphone,Eletrônicos,2,1328.15,0.0,1035.96,RO,Norte,Cartão de débito,Marketplace,2656.3,2071.92,584.38,0.22,2025,10,October
100266,2026-01-05,C0437,Cadeira,Escritório,1,2385.92,0.05,1670.14,AP,Norte,PIX,Online,2266.62,1670.14,596.48,0.2632,2026,1,January
100267,2025-03-31,C0768,Mouse,Eletrônicos,1,313.93,0.05,182.08,ES,Sudeste,Cartão de crédito,Online,298.23,182.08,116.15,0.3895,2025,3,March
100268,2025-04-06,C2446,Mesa,Escritório,2,919.09,0.05,624.98,CE,Nordeste,Boleto,Marketplace,1746.27,1249.96,496.31,0.2842,2025,4,April
100269,2025-09-06,C2343,Smartphone,Eletrônicos,1,3741.26,0.0,2918.18,PE,Nordeste,PIX,Marketplace,3741.26,2918.18,823.08,0.22,2025,9,September
100270,2025-05-30,C0260,Hub USB,Acessórios,1,140.71,0.0,77.39,RR,Norte,Cartão de crédito,Marketplace,140.71,77.39,63.32,0.45,2025,5,May
100271,2025-09-10,C2031,Aspirador,Casa,2,494.44,0.0,331.27,CE,Nordeste,Cartão de crédito,Marketplace,988.88,662.54,326.34,0.33,2025,9,September
100272,2026-01-25,C1350,Cadeira,Escritório,1,1361.23,0.1,952.86,AM,Norte,Cartão de débito,Marketplace,1225.11,952.86,272.25,0.2222,2026,1,January
100273,2025-07-25,C1963,Cadeira,Escritório,1,2429.15,0.2,1700.4,CE,Nordeste,Boleto,Online,1943.32,1700.4,242.92,0.125,2025,7,July
100274,2026-01-21,C1149,Cadeira,Escritório,3,1285.87,0.0,900.11,MS,Centro-Oeste,Cartão de débito,Online,3857.61,2700.33,1157.28,0.3,2026,1,January
100275,2026-04-18,C0859,Notebook,Eletrônicos,1,3519.66,0.1,2534.16,TO,Norte,Boleto,Marketplace,3167.69,2534.16,633.53,0.2,2026,4,April
100276,2025-11-07,C0992,Mouse,Eletrônicos,1,144.74,0.05,83.95,RN,Nordeste,Cartão de crédito,Marketplace,137.5,83.95,53.55,0.3895,2025,11,November
100277,2026-02-15,C2189,Hub USB,Acessórios,1,282.49,0.1,155.37,MT,Centro-Oeste,Cartão de crédito,Marketplace,254.24,155.37,98.87,0.3889,2026,2,February
100278,2025-04-22,C1017,Smartphone,Eletrônicos,2,2420.04,0.1,1887.63,MG,Sudeste,Boleto,Marketplace,4356.07,3775.26,580.81,0.1333,2025,4,April
100279,2025-04-19,C0044,Luminária,Escritório,1,151.04,0.1,78.54,MT,Centro-Oeste,Cartão de débito,Marketplace,135.94,78.54,57.4,0.4222,2025,4,April
100280,2026-02-05,C1897,Mesa,Escritório,2,1341.74,0.05,912.38,PB,Nordeste,Cartão de crédito,Marketplace,2549.31,1824.76,724.55,0.2842,2026,2,February
100281,2025-10-30,C1704,Teclado,Eletrônicos,4,160.1,0.1,96.06,AC,Norte,Cartão de débito,Marketplace,576.36,384.24,192.12,0.3333,2025,10,October
100282,2025-12-18,C1866,Liquidificador,Casa,2,370.14,0.0,233.19,ES,Sudeste,Boleto,Marketplace,740.28,466.38,273.9,0.37,2025,12,December
100283,2025-03-10,C1230,Cadeira,Escritório,1,1921.56,0.0,1345.09,MA,Nordeste,Cartão de crédito,Online,1921.56,1345.09,576.47,0.3,2025,3,March
100284,2026-06-13,C0715,Air Fryer,Casa,2,531.69,0.05,340.28,SE,Nordeste,Cartão de débito,Marketplace,1010.21,680.56,329.65,0.3263,2026,6,June
100285,2025-07-10,C1771,Headset,Eletrônicos,1,703.04,0.15,435.88,SE,Nordeste,Boleto,Marketplace,597.58,435.88,161.7,0.2706,2025,7,July
100286,2025-08-08,C0843,Notebook,Eletrônicos,1,4963.16,0.1,3573.48,MS,Centro-Oeste,Cartão de crédito,Online,4466.84,3573.48,893.36,0.2,2025,8,August
100287,2025-11-30,C0808,Mesa,Escritório,1,819.77,0.15,557.44,GO,Centro-Oeste,PIX,Marketplace,696.8,557.44,139.36,0.2,2025,11,November
100288,2025-04-27,C1426,Suporte para Monitor,Escritório,1,328.93,0.0,180.91,PA,Norte,PIX,Online,328.93,180.91,148.02,0.45,2025,4,April
100289,2025-11-17,C0483,Mouse,Eletrônicos,1,129.12,0.05,74.89,PR,Sul,Boleto,Marketplace,122.66,74.89,47.77,0.3895,2025,11,November
100290,2026-01-28,C1733,Mouse,Eletrônicos,1,346.91,0.1,201.21,AM,Norte,Cartão de débito,Online,312.22,201.21,111.01,0.3556,2026,1,January
100291,2025-10-23,C0575,Hub USB,Acessórios,1,265.24,0.1,145.88,PB,Nordeste,Cartão de crédito,Marketplace,238.72,145.88,92.84,0.3889,2025,10,October
100292,2025-07-19,C1573,Mouse,Eletrônicos,4,292.28,0.05,169.52,PA,Norte,Boleto,Marketplace,1110.66,678.08,432.58,0.3895,2025,7,July
100293,2026-05-16,C0686,Cabo USB,Acessórios,1,22.47,0.1,10.11,CE,Nordeste,Cartão de crédito,Marketplace,20.22,10.11,10.11,0.5,2026,5,May
100294,2025-10-23,C0689,Air Fryer,Casa,2,695.96,0.1,445.41,PI,Nordeste,Cartão de crédito,Online,1252.73,890.82,361.91,0.2889,2025,10,October
100295,2026-01-11,C2221,Aspirador,Casa,3,302.01,0.1,202.35,MT,Centro-Oeste,Cartão de débito,Marketplace,815.43,607.05,208.38,0.2555,2026,1,January
100296,2025-09-11,C1220,Teclado,Eletrônicos,3,122.56,0.0,73.54,TO,Norte,Cartão de crédito,Marketplace,367.68,220.62,147.06,0.4,2025,9,September
100297,2025-08-31,C0860,Teclado,Eletrônicos,3,511.55,0.05,306.93,RO,Norte,Boleto,Online,1457.92,920.79,537.13,0.3684,2025,8,August
100298,2025-07-31,C0848,Mouse,Eletrônicos,3,319.43,0.05,185.27,DF,Centro-Oeste,Cartão de débito,Marketplace,910.38,555.81,354.57,0.3895,2025,7,July
100299,2025-10-24,C2346,Liquidificador,Casa,1,531.85,0.2,335.07,PA,Norte,Cartão de crédito,Online,425.48,335.07,90.41,0.2125,2025,10,October
100300,2025-03-02,C1136,Luminária,Escritório,3,120.6,0.15,62.71,BA,Nordeste,Cartão de débito,Marketplace,307.53,188.13,119.4,0.3883,2025,3,March
100301,2026-02-07,C2005,Air Fryer,Casa,1,742.68,0.1,475.32,RN,Nordeste,Boleto,Online,668.41,475.32,193.09,0.2889,2026,2,February
100302,2026-02-17,C2112,Smartphone,Eletrônicos,2,3778.81,0.15,2947.47,SE,Nordeste,Boleto,Marketplace,6423.98,5894.94,529.04,0.0824,2026,2,February
100303,2025-04-06,C1878,Notebook,Eletrônicos,2,4940.51,0.15,3557.17,RR,Norte,Boleto,Online,8398.87,7114.34,1284.53,0.1529,2025,4,April
100304,2025-08-05,C2027,Luminária,Escritório,1,345.07,0.0,179.44,MS,Centro-Oeste,Cartão de débito,Marketplace,345.07,179.44,165.63,0.48,2025,8,August
100305,2025-02-19,C0189,Cadeira,Escritório,1,2067.78,0.05,1447.45,ES,Sudeste,Cartão de débito,Marketplace,1964.39,1447.45,516.94,0.2632,2025,2,February
100306,2025-01-01,C1753,Cabo USB,Acessórios,1,75.09,0.0,33.79,AM,Norte,PIX,Online,75.09,33.79,41.3,0.55,2025,1,January
100307,2025-04-06,C1477,Aspirador,Casa,1,714.8,0.15,478.92,SC,Sul,Cartão de crédito,Marketplace,607.58,478.92,128.66,0.2118,2025,4,April
100308,2025-08-28,C1759,Liquidificador,Casa,2,457.78,0.0,288.4,PI,Nordeste,Cartão de crédito,Online,915.56,576.8,338.76,0.37,2025,8,August
100309,2026-06-16,C1823,Air Fryer,Casa,1,786.92,0.1,503.63,AL,Nordeste,Cartão de débito,Marketplace,708.23,503.63,204.6,0.2889,2026,6,June
100310,2025-08-23,C1570,Smartphone,Eletrônicos,1,4223.83,0.0,3294.59,PB,Nordeste,PIX,Online,4223.83,3294.59,929.24,0.22,2025,8,August
100311,2025-05-17,C0586,Suporte para Monitor,Escritório,1,381.65,0.1,209.91,SC,Sul,Boleto,Marketplace,343.48,209.91,133.57,0.3889,2025,5,May
100312,2025-06-05,C1687,Cafeteira,Casa,2,642.38,0.0,417.55,ES,Sudeste,Cartão de débito,Online,1284.76,835.1,449.66,0.35,2025,6,June
100313,2025-12-26,C1759,Suporte para Monitor,Escritório,1,169.92,0.0,93.46,RJ,Sudeste,Cartão de débito,Marketplace,169.92,93.46,76.46,0.45,2025,12,December
100314,2025-11-05,C0842,Notebook,Eletrônicos,1,4283.33,0.1,3084.0,CE,Nordeste,Cartão de crédito,Online,3855.0,3084.0,771.0,0.2,2025,11,November
100315,2026-01-31,C0462,Hub USB,Acessórios,1,220.38,0.0,121.21,SP,Sudeste,PIX,Marketplace,220.38,121.21,99.17,0.45,2026,1,January
100316,2026-02-01,C2329,Mouse,Eletrônicos,1,309.47,0.0,179.49,PI,Nordeste,Cartão de crédito,Online,309.47,179.49,129.98,0.42,2026,2,February
100317,2025-01-15,C1074,Smartphone,Eletrônicos,1,4690.32,0.15,3658.45,RN,Nordeste,PIX,Marketplace,3986.77,3658.45,328.32,0.0824,2025,1,January
100318,2026-02-16,C0338,Luminária,Escritório,2,252.05,0.0,131.07,RJ,Sudeste,PIX,Online,504.1,262.14,241.96,0.48,2026,2,February
100319,2025-07-28,C0637,Carregador,Acessórios,1,128.15,0.1,64.08,TO,Norte,Cartão de crédito,Marketplace,115.34,64.08,51.26,0.4444,2025,7,July
100320,2025-09-02,C0238,Luminária,Escritório,1,375.88,0.0,195.46,DF,Centro-Oeste,Cartão de crédito,Marketplace,375.88,195.46,180.42,0.48,2025,9,September
100321,2025-05-03,C0052,Headset,Eletrônicos,2,676.12,0.0,419.19,PB,Nordeste,PIX,Online,1352.24,838.38,513.86,0.38,2025,5,May
100322,2025-05-10,C1101,Mesa,Escritório,2,588.89,0.15,400.45,MA,Nordeste,Boleto,Marketplace,1001.11,800.9,200.21,0.2,2025,5,May
