id_pedido;data_pedido;id_cliente;id_produto;id_localizacao;quantidade;preco_unitario;desconto;custo_unitario;forma_pagamento;canal;faturamento;custo_total;lucro;margem_lucro
100230;2026-06-17;C1810;4;19;1;910,8;0,05;637,56;Boleto;Online;865,26;637,56;227,7;0,2632
100231;2025-05-16;C2103;3;14;1;65,11;0,05;29,3;PIX;Online;61,85;29,3;32,55;0,5263
100232;2025-09-18;C0013;16;15;2;389,16;0,0;214,04;Cartão de crédito;Online;778,32;428,08;350,24;0,45
100233;2026-04-29;C0130;15;3;1;1719,93;0,0;1341,55;Boleto;Marketplace;1719,93;1341,55;378,38;0,22
100234;2026-04-05;C1547;16;13;1;441,37;0,1;242,75;Cartão de débito;Marketplace;397,23;242,75;154,48;0,3889
100235;2025-07-02;C2201;17;27;1;189,14;0,2;113,48;Cartão de crédito;Online;151,31;113,48;37,83;0,25
100236;2026-04-20;C2231;9;25;1;302,05;0,0;190,29;PIX;Online;302,05;190,29;111,76;0,37
100237;2025-07-13;C0463;2;26;1;1075,25;0,1;720,42;Cartão de débito;Online;967,72;720,42;247,3;0,2555
100238;2025-04-14;C2433;15;11;1;3391,14;0,1;2645,09;Cartão de débito;Online;3052,03;2645,09;406,94;0,1333
100239;2026-03-26;C0960;16;18;1;477,19;0,1;262,45;PIX;Online;429,47;262,45;167,02;0,3889
100240;2025-11-25;C0971;4;5;1;786,52;0,1;550,56;Boleto;Marketplace;707,87;550,56;157,31;0,2222
100241;2025-03-04;C2281;2;3;4;1349,64;0,15;904,26;Boleto;Marketplace;4588,78;3617,04;971,74;0,2118
100242;2025-12-19;C1562;12;18;2;1273,72;0,05;866,13;PIX;Marketplace;2420,07;1732,26;687,81;0,2842
100243;2026-04-30;C0988;7;22;3;375,55;0,1;232,84;Boleto;Online;1013,99;698,52;315,47;0,3111
100244;2026-03-03;C2283;10;10;1;204,29;0,0;106,23;Cartão de crédito;Marketplace;204,29;106,23;98,06;0,48
100245;2025-04-05;C2194;11;14;2;704,77;0,0;479,24;Cartão de crédito;Online;1409,54;958,48;451,06;0,32
100246;2025-08-11;C1964;5;26;1;1107,03;0,0;719,57;Cartão de débito;Online;1107,03;719,57;387,46;0,35
100247;2026-05-06;C0994;17;5;2;592,64;0,05;355,58;PIX;Marketplace;1126,02;711,16;414,86;0,3684
100248;2026-04-23;C2186;16;17;2;254,21;0,05;139,82;Boleto;Online;483,0;279,64;203,36;0,421
100249;2025-11-24;C0833;8;5;1;171,06;0,05;94,08;Cartão de débito;Online;162,51;94,08;68,43;0,4211
100250;2026-03-04;C1210;2;27;1;662,33;0,05;443,76;Cartão de débito;Marketplace;629,21;443,76;185,45;0,2947
100251;2025-09-21;C2002;4;24;4;1783,39;0,05;1248,37;PIX;Online;6776,88;4993,48;1783,4;0,2632
100252;2026-05-16;C0754;13;11;3;307,7;0,1;178,47;Cartão de crédito;Online;830,79;535,41;295,38;0,3555
100253;2025-01-07;C1690;12;18;1;1835,26;0,0;1247,98;Cartão de crédito;Online;1835,26;1247,98;587,28;0,32
100254;2026-04-12;C1529;6;17;1;177,55;0,15;88,78;Boleto;Online;150,92;88,78;62,14;0,4117
100255;2026-06-29;C2260;14;13;1;2558,54;0,1;1842,15;PIX;Online;2302,69;1842,15;460,54;0,2
100256;2026-03-17;C0735;6;23;1;69,26;0,0;34,63;PIX;Marketplace;69,26;34,63;34,63;0,5
100257;2026-02-11;C0324;2;21;1;757,53;0,05;507,55;Cartão de débito;Marketplace;719,65;507,55;212,1;0,2947
100258;2025-02-02;C0383;15;3;1;2508,68;0,05;1956,77;Cartão de crédito;Online;2383,25;1956,77;426,48;0,1789
100259;2026-05-27;C1778;15;8;2;2325,08;0,2;1813,56;Cartão de crédito;Online;3720,13;3627,12;93,01;0,025
100260;2026-05-02;C1111;5;13;1;274,35;0,15;178,33;Cartão de crédito;Online;233,2;178,33;54,87;0,2353
100261;2025-01-17;C0849;4;20;2;2004,51;0,1;1403,16;Cartão de crédito;Marketplace;3608,12;2806,32;801,8;0,2222
100262;2025-09-04;C2322;7;10;3;441,87;0,15;273,96;Boleto;Online;1126,77;821,88;304,89;0,2706
100263;2026-05-28;C1417;15;10;1;2748,35;0,1;2143,71;Boleto;Marketplace;2473,52;2143,71;329,81;0,1333
100264;2025-10-07;C1846;14;2;1;3745,34;0,15;2696,64;Cartão de débito;Marketplace;3183,54;2696,64;486,9;0,1529
100265;2025-10-30;C1010;15;21;2;1328,15;0,0;1035,96;Cartão de débito;Marketplace;2656,3;2071,92;584,38;0,22
100266;2026-01-05;C0437;4;4;1;2385,92;0,05;1670,14;PIX;Online;2266,62;1670,14;596,48;0,2632
100267;2025-03-31;C0768;13;8;1;313,93;0,05;182,08;Cartão de crédito;Online;298,23;182,08;116,15;0,3895
100268;2025-04-06;C2446;11;6;2;919,09;0,05;624,98;Boleto;Marketplace;1746,27;1249,96;496,31;0,2842
100269;2025-09-06;C2343;15;16;1;3741,26;0,0;2918,18;PIX;Marketplace;3741,26;2918,18;823,08;0,22
100270;2025-05-30;C0260;8;22;1;140,71;0,0;77,39;Cartão de crédito;Marketplace;140,71;77,39;63,32;0,45
100271;2025-09-10;C2031;2;6;2;494,44;0,0;331,27;Cartão de crédito;Marketplace;988,88;662,54;326,34;0,33
100272;2026-01-25;C1350;4;3;1;1361,23;0,1;952,86;Cartão de débito;Marketplace;1225,11;952,86;272,25;0,2222
100273;2025-07-25;C1963;4;6;1;2429,15;0,2;1700,4;Boleto;Online;1943,32;1700,4;242,92;0,125
100274;2026-01-21;C1149;4;12;3;1285,87;0,0;900,11;Cartão de débito;Online;3857,61;2700,33;1157,28;0,3
100275;2026-04-18;C0859;14;27;1;3519,66;0,1;2534,16;Boleto;Marketplace;3167,69;2534,16;633,53;0,2
100276;2025-11-07;C0992;13;20;1;144,74;0,05;83,95;Cartão de crédito;Marketplace;137,5;83,95;53,55;0,3895
100277;2026-02-15;C2189;8;13;1;282,49;0,1;155,37;Cartão de crédito;Marketplace;254,24;155,37;98,87;0,3889
100278;2025-04-22;C1017;15;11;2;2420,04;0,1;1887,63;Boleto;Marketplace;4356,07;3775,26;580,81;0,1333
100279;2025-04-19;C0044;10;13;1;151,04;0,1;78,54;Cartão de débito;Marketplace;135,94;78,54;57,4;0,4222
100280;2026-02-05;C1897;11;15;2;1341,74;0,05;912,38;Cartão de crédito;Marketplace;2549,31;1824,76;724,55;0,2842
100281;2025-10-30;C1704;17;1;4;160,1;0,1;96,06;Cartão de débito;Marketplace;576,36;384,24;192,12;0,3333
100282;2025-12-18;C1866;9;8;2;370,14;0,0;233,19;Boleto;Marketplace;740,28;466,38;273,9;0,37
100283;2025-03-10;C1230;4;10;1;1921,56;0,0;1345,09;Cartão de crédito;Online;1921,56;1345,09;576,47;0,3
100284;2026-06-13;C0715;1;25;2;531,69;0,05;340,28;Cartão de débito;Marketplace;1010,21;680,56;329,65;0,3263
100285;2025-07-10;C1771;7;25;1;703,04;0,15;435,88;Boleto;Marketplace;597,58;435,88;161,7;0,2706
100286;2025-08-08;C0843;14;12;1;4963,16;0,1;3573,48;Cartão de crédito;Online;4466,84;3573,48;893,36;0,2
100287;2025-11-30;C0808;11;9;1;819,77;0,15;557,44;PIX;Marketplace;696,8;557,44;139,36;0,2
100288;2025-04-27;C1426;16;14;1;328,93;0,0;180,91;PIX;Online;328,93;180,91;148,02;0,45
100289;2025-11-17;C0483;13;18;1;129,12;0,05;74,89;Boleto;Marketplace;122,66;74,89;47,77;0,3895
100290;2026-01-28;C1733;13;3;1;346,91;0,1;201,21;Cartão de débito;Online;312,22;201,21;111,01;0,3556
100291;2025-10-23;C0575;8;15;1;265,24;0,1;145,88;Cartão de crédito;Marketplace;238,72;145,88;92,84;0,3889
100292;2025-07-19;C1573;13;14;4;292,28;0,05;169,52;Boleto;Marketplace;1110,66;678,08;432,58;0,3895
100293;2026-05-16;C0686;3;6;1;22,47;0,1;10,11;Cartão de crédito;Marketplace;20,22;10,11;10,11;0,5
100294;2025-10-23;C0689;1;17;2;695,96;0,1;445,41;Cartão de crédito;Online;1252,73;890,82;361,91;0,2889
100295;2026-01-11;C2221;2;13;3;302,01;0,1;202,35;Cartão de débito;Marketplace;815,43;607,05;208,38;0,2555
100296;2025-09-11;C1220;17;27;3;122,56;0,0;73,54;Cartão de crédito;Marketplace;367,68;220,62;147,06;0,4
100297;2025-08-31;C0860;17;21;3;511,55;0,05;306,93;Boleto;Online;1457,92;920,79;537,13;0,3684
100298;2025-07-31;C0848;13;7;3;319,43;0,05;185,27;Cartão de débito;Marketplace;910,38;555,81;354,57;0,3895
100299;2025-10-24;C2346;9;14;1;531,85;0,2;335,07;Cartão de crédito;Online;425,48;335,07;90,41;0,2125
100300;2025-03-02;C1136;10;5;3;120,6;0,15;62,71;Cartão de débito;Marketplace;307,53;188,13;119,4;0,3883
100301;2026-02-07;C2005;1;20;1;742,68;0,1;475,32;Boleto;Online;668,41;475,32;193,09;0,2889
100302;2026-02-17;C2112;15;25;2;3778,81;0,15;2947,47;Boleto;Marketplace;6423,98;5894,94;529,04;0,0824
100303;2025-04-06;C1878;14;22;2;4940,51;0,15;3557,17;Boleto;Online;8398,87;7114,34;1284,53;0,1529
100304;2025-08-05;C2027;10;12;1;345,07;0,0;179,44;Cartão de débito;Marketplace;345,07;179,44;165,63;0,48
100305;2025-02-19;C0189;4;8;1;2067,78;0,05;1447,45;Cartão de débito;Marketplace;1964,39;1447,45;516,94;0,2632
100306;2025-01-01;C1753;3;3;1;75,09;0,0;33,79;PIX;Online;75,09;33,79;41,3;0,55
100307;2025-04-06;C1477;2;24;1;714,8;0,15;478,92;Cartão de crédito;Marketplace;607,58;478,92;128,66;0,2118
100308;2025-08-28;C1759;9;17;2;457,78;0,0;288,4;Cartão de crédito;Online;915,56;576,8;338,76;0,37
100309;2026-06-16;C1823;1;2;1;786,92;0,1;503,63;Cartão de débito;Marketplace;708,23;503,63;204,6;0,2889
100310;2025-08-23;C1570;15;15;1;4223,83;0,0;3294,59;PIX;Online;4223,83;3294,59;929,24;0,22
100311;2025-05-17;C0586;16;24;1;381,65;0,1;209,91;Boleto;Marketplace;343,48;209,91;133,57;0,3889
100312;2025-06-05;C1687;5;8;2;642,38;0,0;417,55;Cartão de débito;Online;1284,76;835,1;449,66;0,35
100313;2025-12-26;C1759;16;19;1;169,92;0,0;93,46;Cartão de débito;Marketplace;169,92;93,46;76,46;0,45
100314;2025-11-05;C0842;14;6;1;4283,33;0,1;3084,0;Cartão de crédito;Online;3855,0;3084,0;771,0;0,2
100315;2026-01-31;C0462;8;26;1;220,38;0,0;121,21;PIX;Marketplace;220,38;121,21;99,17;0,45
100316;2026-02-01;C2329;13;17;1;309,47;0,0;179,49;Cartão de crédito;Online;309,47;179,49;129,98;0,42
100317;2025-01-15;C1074;15;20;1;4690,32;0,15;3658,45;PIX;Marketplace;3986,77;3658,45;328,32;0,0824
100318;2026-02-16;C0338;10;19;2;252,05;0,0;131,07;PIX;Online;504,1;262,14;241,96;0,48
100319;2025-07-28;C0637;6;27;1;128,15;0,1;64,08;Cartão de crédito;Marketplace;115,34;64,08;51,26;0,4444
100320;2025-09-02;C0238;10;7;1;375,88;0,0;195,46;Cartão de crédito;Marketplace;375,88;195,46;180,42;0,48
100321;2025-05-03;C0052;7;15;2;676,12;0,0;419,19;PIX;Online;1352,24;838,38;513,86;0,38
100322;2025-05-10;C1101;11;10;2;588,89;0,15;400,45;Boleto;Marketplace;1001,11;800,9;200,21;0,2
100323;2025-03-07;C1078;6;25;2;165,33;0,0;82,67;PIX;Online;330,66;165,34;165,32;0,5
100324;2025-06-20;C1507;8;14;1;250,13;0,15;137,57;Cartão de crédito;Online;212,61;137,57;75,04;0,3529
100325;2025-01-03;C0181;6;15;3;52,46;0,0;26,23;Boleto;Online;157,38;78,69;78,69;0,5
100326;2025-02-06;C2265;7;5;3;685,52;0,1;425,02;PIX;Online;1850,9;1275,06;575,84;0,3111
100327;2025-11-24;C1112;10;14;3;262,89;0,0;136,7;Cartão de crédito;Online;788,67;410,1;378,57;0,48
100328;2026-06-13;C0189;1;6;4;348,25;0,05;222,88;PIX;Marketplace;1323,35;891,52;431,83;0,3263
100329;2026-04-13;C0033;15;1;1;2166,38;0,1;1689,78;Cartão de débito;Marketplace;1949,74;1689,78;259,96;0,1333
100330;2026-05-21;C0801;11;18;2;1274,49;0,1;866,65;Cartão de crédito;Marketplace;2294,08;1733,3;560,78;0,2444
100331;2025-08-27;C2219;14;10;1;5438,51;0,15;3915,73;Cartão de crédito;Marketplace;4622,73;3915,73;707,0;0,1529
100332;2025-04-17;C0841;9;11;1;234,32;0,05;147,62;Cartão de débito;Marketplace;222,6;147,62;74,98;0,3368
100333;2025-02-14;C0949;15;15;3;3079,04;0,1;2401,65;Boleto;Online;8313,41;7204,95;1108,46;0,1333
100334;2026-06-02;C0547;17;11;2;376,05;0,05;225,63;Boleto;Online;714,5;451,26;263,24;0,3684
100335;2025-10-26;C1070;1;27;3;948,23;0,05;606,87;PIX;Marketplace;2702,46;1820,61;881,85;0,3263
100336;2025-10-06;C0957;3;12;1;36,22;0,1;16,3;Cartão de crédito;Online;32,6;16,3;16,3;0,5
100337;2025-06-18;C1842;17;4;1;384,56;0,05;230,74;Cartão de débito;Marketplace;365,33;230,74;134,59;0,3684
100338;2026-04-20;C1086;9;6;3;163,4;0,1;102,94;Cartão de crédito;Online;441,18;308,82;132,36;0,3
100339;2025-06-01;C0374;4;11;2;2436,8;0,05;1705,76;PIX;Marketplace;4629,92;3411,52;1218,4;0,2632
100340;2025-02-01;C1657;7;8;3;566,97;0,05;351,52;Boleto;Online;1615,86;1054,56;561,3;0,3474
100341;2025-05-05;C0049;13;23;1;408,0;0,0;236,64;Boleto;Marketplace;408,0;236,64;171,36;0,42
100342;2025-09-23;C0308;15;25;1;1257,89;0,15;981,15;Cartão de débito;Online;1069,21;981,15;88,06;0,0824
100343;2025-05-06;C0175;4;2;4;601,28;0,15;420,9;Boleto;Marketplace;2044,35;1683,6;360,75;0,1765
100344;2026-01-27;C1748;14;16;1;3251,51;0,0;2341,09;Boleto;Online;3251,51;2341,09;910,42;0,28
100345;2025-09-09;C1209;12;19;1;2289,0;0,05;1556,52;PIX;Marketplace;2174,55;1556,52;618,03;0,2842
100346;2026-03-06;C0817;13;22;2;414,82;0,0;240,6;Cartão de crédito;Marketplace;829,64;481,2;348,44;0,42
100347;2026-05-07;C2231;11;10;2;950,45;0,05;646,31;Boleto;Marketplace;1805,86;1292,62;513,24;0,2842
100348;2025-01-27;C1307;7;16;2;171,98;0,1;106,63;Cartão de crédito;Marketplace;309,56;213,26;96,3;0,3111
100349;2026-01-02;C2393;6;14;5;244,8;0,0;122,4;Cartão de débito;Marketplace;1224,0;612,0;612,0;0,5
100350;2025-08-13;C2359;12;27;3;2135,3;0,05;1452,0;Cartão de débito;Online;6085,6;4356,0;1729,6;0,2842
100351;2025-11-22;C1470;1;12;3;319,74;0,1;204,63;Cartão de débito;Online;863,3;613,89;249,41;0,2889
100352;2025-11-13;C0720;8;5;1;99,86;0,0;54,92;Cartão de crédito;Marketplace;99,86;54,92;44,94;0,45
100353;2025-12-06;C0826;14;22;3;3692,66;0,0;2658,72;PIX;Online;11077,98;7976,16;3101,82;0,28
100354;2025-06-01;C2403;14;9;2;2995,78;0,0;2156,96;PIX;Online;5991,56;4313,92;1677,64;0,28
100355;2026-02-10;C2401;11;24;1;882,82;0,0;600,32;Boleto;Marketplace;882,82;600,32;282,5;0,32
100356;2025-06-28;C2302;4;5;2;2357,69;0,1;1650,38;Cartão de débito;Marketplace;4243,84;3300,76;943,08;0,2222
100357;2025-10-29;C0522;9;12;1;120,86;0,1;76,14;Boleto;Online;108,77;76,14;32,63;0,3
100358;2025-11-22;C0905;7;10;2;228,08;0,05;141,41;Cartão de crédito;Online;433,35;282,82;150,53;0,3474
100359;2025-11-24;C0688;11;14;2;1940,93;0,1;1319,83;PIX;Marketplace;3493,67;2639,66;854,01;0,2444
100360;2025-09-29;C0859;14;8;1;2737,28;0,0;1970,84;Cartão de crédito;Online;2737,28;1970,84;766,44;0,28
100361;2026-03-25;C1719;16;20;4;542,28;0,05;298,25;PIX;Marketplace;2060,66;1193,0;867,66;0,4211
100362;2026-05-06;C2368;17;19;2;581,01;0,0;348,61;Cartão de crédito;Marketplace;1162,02;697,22;464,8;0,4
100363;2025-11-23;C1070;14;20;4;2759,7;0,0;1986,98;Cartão de débito;Online;11038,8;7947,92;3090,88;0,28
100364;2025-12-13;C2434;15;2;5;4572,9;0,1;3566,86;Cartão de débito;Marketplace;20578,05;17834,3;2743,75;0,1333
100365;2025-02-24;C0415;7;13;1;880,8;0,05;546,1;PIX;Marketplace;836,76;546,1;290,66;0,3474
100366;2025-09-01;C0393;9;18;1;394,45;0,1;248,5;Cartão de crédito;Marketplace;355,0;248,5;106,5;0,3
100367;2026-03-14;C0359;14;23;1;4817,07;0,1;3468,29;Cartão de crédito;Online;4335,36;3468,29;867,07;0,2
100368;2025-06-24;C1196;5;22;4;673,57;0,0;437,82;Boleto;Marketplace;2694,28;1751,28;943,0;0,35
100369;2025-09-29;C0374;8;20;2;165,26;0,05;90,89;PIX;Online;313,99;181,78;132,21;0,4211
100370;2025-02-15;C1079;3;12;1;41,07;0,1;18,48;Cartão de crédito;Online;36,96;18,48;18,48;0,5
100371;2025-03-29;C1409;17;5;3;389,79;0,1;233,87;Cartão de crédito;Marketplace;1052,43;701,61;350,82;0,3333
100372;2026-03-05;C2194;6;5;2;237,27;0,05;118,64;Boleto;Marketplace;450,81;237,28;213,53;0,4737
100373;2026-02-09;C0143;15;14;1;4601,82;0,1;3589,42;Cartão de débito;Online;4141,64;3589,42;552,22;0,1333
100374;2025-06-27;C0685;3;2;4;84,68;0,0;38,11;Cartão de crédito;Marketplace;338,72;152,44;186,28;0,55
100375;2025-06-01;C2438;5;19;1;1110,8;0,15;722,02;Cartão de crédito;Marketplace;944,18;722,02;222,16;0,2353
100376;2025-11-30;C1132;16;21;1;558,58;0,0;307,22;Boleto;Online;558,58;307,22;251,36;0,45
100377;2025-06-03;C0608;10;8;2;266,46;0,2;138,56;Cartão de crédito;Online;426,34;277,12;149,22;0,35
100378;2025-12-19;C1684;9;17;1;434,3;0,05;273,61;Cartão de crédito;Online;412,58;273,61;138,97;0,3368
100379;2026-02-17;C0590;2;20;2;1101,02;0,05;737,68;PIX;Online;2091,94;1475,36;616,58;0,2947
100380;2026-05-02;C1101;12;6;3;736,42;0,1;500,77;PIX;Marketplace;1988,33;1502,31;486,02;0,2444
100381;2025-04-11;C0934;8;27;1;294,33;0,05;161,88;PIX;Marketplace;279,61;161,88;117,73;0,4211
100382;2025-04-02;C0770;10;17;1;372,3;0,05;193,6;PIX;Online;353,68;193,6;160,08;0,4526
100383;2025-06-12;C0269;6;9;1;151,36;0,0;75,68;Cartão de crédito;Online;151,36;75,68;75,68;0,5
100384;2025-07-25;C0237;5;21;1;656,45;0,15;426,69;Cartão de débito;Marketplace;557,98;426,69;131,29;0,2353
100385;2026-04-21;C2069;11;5;1;1876,92;0,1;1276,31;PIX;Marketplace;1689,23;1276,31;412,92;0,2444
100386;2025-07-01;C1944;3;16;2;47,98;0,0;21,59;Cartão de crédito;Marketplace;95,96;43,18;52,78;0,55
100387;2026-01-31;C0204;14;5;1;4502,9;0,2;3242,09;Cartão de débito;Online;3602,32;3242,09;360,23;0,1
100388;2026-02-24;C2103;2;26;1;1225,38;0,1;821,0;Boleto;Online;1102,84;821,0;281,84;0,2556
100389;2025-01-09;C0917;7;21;1;753,81;0,0;467,36;PIX;Marketplace;753,81;467,36;286,45;0,38
100390;2025-12-24;C1881;16;27;1;333,35;0,1;183,34;Boleto;Online;300,02;183,34;116,68;0,3889
100391;2026-06-08;C1533;14;14;2;4578,2;0,0;3296,3;Cartão de crédito;Marketplace;9156,4;6592,6;2563,8;0,28
100392;2025-12-11;C1133;15;21;2;4445,97;0,0;3467,86;PIX;Online;8891,94;6935,72;1956,22;0,22
100393;2026-06-14;C0985;13;7;3;418,28;0,1;242,6;Boleto;Marketplace;1129,36;727,8;401,56;0,3556
100394;2025-01-27;C2038;13;20;5;188,96;0,05;109,6;Cartão de crédito;Online;897,56;548,0;349,56;0,3895
100395;2025-08-16;C2190;4;15;2;1451,47;0,15;1016,03;PIX;Online;2467,5;2032,06;435,44;0,1765
100396;2025-10-28;C0400;7;13;1;705,69;0,1;437,53;Cartão de débito;Marketplace;635,12;437,53;197,59;0,3111
100397;2025-08-16;C1456;15;10;1;4485,73;0,05;3498,87;PIX;Marketplace;4261,44;3498,87;762,57;0,1789
100398;2026-04-20;C0483;9;7;1;535,87;0,05;337,6;Cartão de crédito;Marketplace;509,08;337,6;171,48;0,3368
100399;2026-05-28;C0491;5;11;3;581,67;0,0;378,09;Cartão de débito;Online;1745,01;1134,27;610,74;0,35
100400;2025-12-17;C1677;5;18;5;1092,85;0,2;710,35;PIX;Online;4371,4;3551,75;819,65;0,1875
100401;2026-05-15;C1363;15;26;2;1707,3;0,1;1331,69;Boleto;Marketplace;3073,14;2663,38;409,76;0,1333
100402;2025-06-22;C2361;5;19;2;689,58;0,1;448,23;Cartão de débito;Marketplace;1241,24;896,46;344,78;0,2778
100403;2026-02-18;C1758;10;23;4;202,66;0,0;105,38;PIX;Online;810,64;421,52;389,12;0,48
100404;2026-06-28;C0781;4;5;1;508,25;0,1;355,77;PIX;Marketplace;457,42;355,77;101,65;0,2222
100405;2025-04-16;C1572;13;11;1;208,57;0,0;120,97;PIX;Marketplace;208,57;120,97;87,6;0,42
100406;2026-06-17;C2443;3;18;1;54,69;0,1;24,61;PIX;Marketplace;49,22;24,61;24,61;0,5
100407;2025-07-12;C0676;11;5;4;1869,13;0,05;1271,01;Cartão de débito;Online;7102,69;5084,04;2018,65;0,2842
100408;2025-01-23;C2416;5;22;1;323,16;0,1;210,05;Cartão de crédito;Marketplace;290,84;210,05;80,79;0,2778
100409;2025-02-19;C2433;2;26;5;1077,46;0,1;721,9;Não informado;Online;4848,57;3609,5;1239,07;0,2556
100410;2026-03-31;C1558;10;23;1;160,88;0,1;83,66;Cartão de crédito;Marketplace;144,79;83,66;61,13;0,4222
100411;2025-04-14;C2132;10;27;1;273,8;0,0;142,38;Cartão de crédito;Online;273,8;142,38;131,42;0,48
100412;2025-04-27;C0436;9;27;1;412,32;0,1;259,76;Cartão de débito;Marketplace;371,09;259,76;111,33;0,3
100413;2025-10-30;C0657;10;17;1;238,83;0,0;124,19;PIX;Online;238,83;124,19;114,64;0,48
100414;2025-01-14;C0365;14;18;3;5423,31;0,1;3904,78;Cartão de crédito;Online;14642,94;11714,34;2928,6;0,2
100415;2025-09-20;C0947;17;11;1;784,1;0,0;470,46;Cartão de crédito;Online;784,1;470,46;313,64;0,4
100416;2025-10-25;C1476;12;8;3;1262,87;0,1;858,75;Cartão de crédito;Online;3409,75;2576,25;833,5;0,2444
100417;2025-06-24;C1347;13;1;1;263,84;0,1;153,03;Cartão de crédito;Marketplace;237,46;153,03;84,43;0,3556
100418;2025-07-07;C0467;4;20;1;2424,62;0,0;1697,23;Boleto;Marketplace;2424,62;1697,23;727,39;0,3
100419;2025-04-26;C0543;7;24;2;193,98;0,15;120,27;Cartão de crédito;Marketplace;329,77;240,54;89,23;0,2706
100420;2026-03-25;C0743;8;14;2;251,42;0,1;138,28;Cartão de débito;Marketplace;452,56;276,56;176,0;0,3889
100421;2025-04-26;C1685;8;26;1;93,93;0,1;51,66;Cartão de débito;Marketplace;84,54;51,66;32,88;0,3889
100422;2026-06-20;C0391;6;14;1;195,33;0,05;97,67;Boleto;Online;185,56;97,67;87,89;0,4736
100423;2025-01-12;C0643;12;24;1;1544,72;0,05;1050,41;Cartão de crédito;Marketplace;1467,48;1050,41;417,07;0,2842
100424;2025-09-04;C1356;4;3;4;600,7;0,0;420,49;Boleto;Marketplace;2402,8;1681,96;720,84;0,3
100425;2025-03-22;C1881;1;17;1;701,12;0,0;448,72;Boleto;Marketplace;701,12;448,72;252,4;0,36
100426;2026-05-25;C0073;17;26;1;388,64;0,05;233,18;Cartão de crédito;Marketplace;369,21;233,18;136,03;0,3684
100427;2025-07-31;C1869;6;5;4;122,67;0,0;61,34;Boleto;Marketplace;490,68;245,36;245,32;0,5
100428;2026-01-08;C1854;8;10;1;247,05;0,0;135,88;PIX;Marketplace;247,05;135,88;111,17;0,45
100429;2026-01-18;C0436;6;21;1;82,83;0,0;41,41;Boleto;Online;82,83;41,41;41,42;0,5001
100430;2025-07-20;C0769;2;27;1;1315,24;0,0;881,21;Cartão de débito;Marketplace;1315,24;881,21;434,03;0,33
100431;2026-03-01;C0191;17;4;4;686,23;0,05;411,74;Boleto;Marketplace;2607,67;1646,96;960,71;0,3684
100432;2025-05-18;C2044;6;2;1;197,24;0,05;98,62;Boleto;Online;187,38;98,62;88,76;0,4737
100433;2025-05-12;C0425;7;9;1;600,41;0,15;372,25;Boleto;Marketplace;510,35;372,25;138,1;0,2706
100434;2025-10-08;C1630;1;18;4;979,34;0,05;626,78;Cartão de débito;Marketplace;3721,49;2507,12;1214,37;0,3263
100435;2025-11-03;C2244;6;3;3;192,37;0,15;96,19;Cartão de débito;Online;490,54;288,57;201,97;0,4117
100436;2025-10-25;C1415;5;24;4;332,67;0,1;216,24;PIX;Online;1197,61;864,96;332,65;0,2778
100437;2026-05-07;C2388;11;1;2;1467,45;0,05;997,87;PIX;Marketplace;2788,16;1995,74;792,42;0,2842
100438;2026-06-20;C0437;14;23;1;3008,64;0,1;2166,22;PIX;Online;2707,78;2166,22;541,56;0,2
100439;2025-09-14;C0600;9;4;3;451,49;0,0;284,44;Cartão de crédito;Marketplace;1354,47;853,32;501,15;0,37
100440;2025-04-15;C2302;3;5;3;79,39;0,05;35,73;PIX;Online;226,26;107,19;119,07;0,5263
100441;2026-02-01;C1707;16;13;4;587,91;0,0;323,35;Cartão de crédito;Online;2351,64;1293,4;1058,24;0,45
100442;2025-07-27;C1815;2;3;3;1389,36;0,1;930,87;PIX;Online;3751,27;2792,61;958,66;0,2556
100443;2025-10-29;C1839;5;24;1;882,66;0,0;573,73;Cartão de crédito;Marketplace;882,66;573,73;308,93;0,35
100444;2026-03-15;C1144;12;16;2;934,12;0,05;635,2;Cartão de crédito;Marketplace;1774,83;1270,4;504,43;0,2842
100445;2025-06-08;C0164;3;3;1;45,81;0,0;20,61;PIX;Marketplace;45,81;20,61;25,2;0,5501
100446;2025-03-16;C1302;11;22;1;1931,18;0,05;1313,2;Cartão de débito;Marketplace;1834,62;1313,2;521,42;0,2842
100447;2025-04-05;C1432;16;15;1;206,68;0,0;113,67;PIX;Online;206,68;113,67;93,01;0,45
100448;2026-05-02;C2300;6;14;3;246,23;0,0;123,11;PIX;Marketplace;738,69;369,33;369,36;0,5
100449;2025-09-07;C0164;1;8;2;524,66;0,15;335,78;Boleto;Marketplace;891,92;671,56;220,36;0,2471
100450;2025-01-26;C2118;9;25;3;299,98;0,1;188,99;Boleto;Online;809,95;566,97;242,98;0,3
100451;2025-07-17;C1313;9;4;1;575,14;0,0;362,34;Cartão de crédito;Online;575,14;362,34;212,8;0,37
100452;2025-08-07;C1738;5;1;3;405,58;0,1;263,63;Boleto;Online;1095,07;790,89;304,18;0,2778
100453;2025-01-25;C1881;13;24;2;95,91;0,0;55,63;PIX;Online;191,82;111,26;80,56;0,42
100454;2025-09-22;C1670;1;26;1;741,15;0,05;474,34;Boleto;Online;704,09;474,34;229,75;0,3263
100455;2025-03-06;C2399;14;9;1;5468,88;0,05;3937,59;Cartão de crédito;Marketplace;5195,44;3937,59;1257,85;0,2421
100456;2025-03-30;C1154;9;14;2;330,08;0,05;207,95;Cartão de crédito;Marketplace;627,15;415,9;211,25;0,3368
