id_pedido,data_pedido,id_cliente,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,estado,regiao,forma_pagamento,canal
100234,2026-04-05,C1547,Suporte para Monitor,Escritório,1,441.37,0.1,242.75,MT,Centro-Oeste,Cartão de débito,Marketplace
100235,2025-07-02,C2201,Teclado,Eletrônicos,1,189.14,0.2,113.48,TO,Norte,Cartão de crédito,Online
100236,2026-04-20,C2231,Liquidificador,Casa,1,302.05,0,190.29,SE,Nordeste,PIX,Online
100237,2025-07-13,C0463,Aspirador,Casa,1,1075.25,0.1,720.42,SP,Sudeste,Cartão de débito,Online
100238,2025-04-14,C2433,Smartphone,Eletrônicos,1,3391.14,0.1,2645.09,MG,Sudeste,Cartão de débito,Online
100239,2026-03-26,C0960,Suporte para Monitor,Escritório,1,477.19,0.1,262.45,PR,Sul,PIX,Online
100240,2025-11-25,C0971,Cadeira,Escritório,1,786.52,0.1,550.56,BA,Nordeste,Boleto,Marketplace
100241,2025-03-04,C2281,Aspirador,Casa,4,1349.64,0.15,904.26,AM,Norte,Boleto,Marketplace
100242,2025-12-19,C1562,Monitor,Eletrônicos,2,1273.72,0.05,866.13,PR,Sul,PIX,Marketplace
100243,2026-04-30,C0988,Headset,Eletrônicos,3,375.55,0.1,232.84,RR,Norte,Boleto,Online
100244,2026-03-03,C2283,Luminária,Escritório,1,204.29,0,106.23,MA,Nordeste,Cartão de crédito,Marketplace
100245,2025-04-05,C2194,Mesa,Escritório,2,704.77,0,479.24,PA,Norte,Cartão de crédito,Online
100246,2025-08-11,C1964,Cafeteira,Casa,1,1107.03,0,719.57,SP,Sudeste,Cartão de débito,Online
100247,2026-05-06,C0994,Teclado,Eletrônicos,2,592.64,0.05,355.58,BA,Nordeste,PIX,Marketplace
100248,2026-04-23,C2186,Suporte para Monitor,Escritório,2,254.21,0.05,139.82,PI,Nordeste,Boleto,Online
100249,2025-11-24,C0833,Hub USB,Acessórios,1,171.06,0.05,94.08,BA,Nordeste,Cartão de débito,Online
100250,2026-03-04,C1210,Aspirador,Casa,1,662.33,0.05,443.76,TO,Norte,Cartão de débito,Marketplace
100251,2025-09-21,C2002,Cadeira,Escritório,4,1783.39,0.05,1248.37,SC,Sul,PIX,Online
100252,2026-05-16,C0754,Mouse,Eletrônicos,3,307.7,0.1,178.47,MG,Sudeste,Cartão de crédito,Online
100253,2025-01-07,C1690,Monitor,Eletrônicos,1,1835.26,0,1247.98,PR,Sul,Cartão de crédito,Online
100254,2026-04-12,C1529,Carregador,Acessórios,1,177.55,0.15,88.78,PI,Nordeste,Boleto,Online
100255,2026-06-29,C2260,Notebook,Eletrônicos,1,2558.54,0.1,1842.15,MT,Centro-Oeste,PIX,Online
100256,2026-03-17,C0735,Carregador,Acessórios,1,69.26,0,34.63,RS,Sul,PIX,Marketplace
100257,2026-02-11,C0324,Aspirador,Casa,1,757.53,0.05,507.55,RO,Norte,Cartão de débito,Marketplace
100258,2025-02-02,C0383,Smartphone,Eletrônicos,1,2508.68,0.05,1956.77,AM,Norte,Cartão de crédito,Online
100259,2026-05-27,C1778,Smartphone,Eletrônicos,2,2325.08,0.2,1813.56,ES,Sudeste,Cartão de crédito,Online
100260,2026-05-02,C1111,Cafeteira,Casa,1,274.35,0.15,178.33,MT,Centro-Oeste,Cartão de crédito,Online
100261,2025-01-17,C0849,Cadeira,Escritório,2,2004.51,0.1,1403.16,RN,Nordeste,Cartão de crédito,Marketplace
100262,2025-09-04,C2322,Headset,Eletrônicos,3,441.87,0.15,273.96,MA,Nordeste,Boleto,Online
100263,2026-05-28,C1417,Smartphone,Eletrônicos,1,2748.35,0.1,2143.71,MA,Nordeste,Boleto,Marketplace
100264,2025-10-07,C1846,Notebook,Eletrônicos,1,3745.34,0.15,2696.64,AL,Nordeste,Cartão de débito,Marketplace
100265,2025-10-30,C1010,Smartphone,Eletrônicos,2,1328.15,0,1035.96,RO,Norte,Cartão de débito,Marketplace
100266,2026-01-05,C0437,Cadeira,Escritório,1,2385.92,0.05,1670.14,AP,Norte,PIX,Online
100267,2025-03-31,C0768,Mouse,Eletrônicos,1,313.93,0.05,182.08,ES,Sudeste,Cartão de crédito,Online
100268,2025-04-06,C2446,Mesa,Escritório,2,919.09,0.05,624.98,CE,Nordeste,Boleto,Marketplace
100269,2025-09-06,C2343,Smartphone,Eletrônicos,1,3741.26,0,2918.18,PE,Nordeste,PIX,Marketplace
100270,2025-05-30,C0260,Hub USB,Acessórios,1,140.71,0,77.39,RR,Norte,Cartão de crédito,Marketplace
100271,2025-09-10,C2031,Aspirador,Casa,2,494.44,0,331.27,CE,Nordeste,Cartão de crédito,Marketplace
100272,2026-01-25,C1350,Cadeira,Escritório,1,1361.23,0.1,952.86,AM,Norte,Cartão de débito,Marketplace
100273,2025-07-25,C1963,Cadeira,Escritório,1,2429.15,0.2,1700.4,CE,Nordeste,Boleto,Online
100274,2026-01-21,C1149,Cadeira,Escritório,3,1285.87,0,900.11,MS,Centro-Oeste,Cartão de débito,Online
100275,2026-04-18,C0859,Notebook,Eletrônicos,1,3519.66,0.1,2534.16,TO,Norte,Boleto,Marketplace
100276,2025-11-07,C0992,Mouse,Eletrônicos,1,144.74,0.05,83.95,RN,Nordeste,Cartão de crédito,Marketplace
100277,2026-02-15,C2189,Hub USB,Acessórios,1,282.49,0.1,155.37,MT,Centro-Oeste,Cartão de crédito,Marketplace
100278,2025-04-22,C1017,Smartphone,Eletrônicos,2,2420.04,0.1,1887.63,MG,Sudeste,Boleto,Marketplace
100279,2025-04-19,C0044,Luminária,Escritório,1,151.04,0.1,78.54,MT,Centro-Oeste,Cartão de débito,Marketplace
100280,2026-02-05,C1897,Mesa,Escritório,2,1341.74,0.05,912.38,PB,Nordeste,Cartão de crédito,Marketplace
100281,2025-10-30,C1704,Teclado,Eletrônicos,4,160.1,0.1,96.06,AC,Norte,Cartão de débito,Marketplace
100282,2025-12-18,C1866,Liquidificador,Casa,2,370.14,0,233.19,ES,Sudeste,Boleto,Marketplace
100283,2025-03-10,C1230,Cadeira,Escritório,1,1921.56,0,1345.09,MA,Nordeste,Cartão de crédito,Online
100284,2026-06-13,C0715,Air Fryer,Casa,2,531.69,0.05,340.28,SE,Nordeste,Cartão de débito,Marketplace
100285,2025-07-10,C1771,Headset,Eletrônicos,1,703.04,0.15,435.88,SE,Nordeste,Boleto,Marketplace
100286,2025-08-08,C0843,Notebook,Eletrônicos,1,4963.16,0.1,3573.48,MS,Centro-Oeste,Cartão de crédito,Online
100287,2025-11-30,C0808,Mesa,Escritório,1,819.77,0.15,557.44,GO,Centro-Oeste,PIX,Marketplace
100288,2025-04-27,C1426,Suporte para Monitor,Escritório,1,328.93,0,180.91,PA,Norte,PIX,Online
100289,2025-11-17,C0483,Mouse,Eletrônicos,1,129.12,0.05,74.89,PR,Sul,Boleto,Marketplace
100290,2026-01-28,C1733,Mouse,Eletrônicos,1,346.91,0.1,201.21,AM,Norte,Cartão de débito,Online
100291,2025-10-23,C0575,Hub USB,Acessórios,1,265.24,0.1,145.88,PB,Nordeste,Cartão de crédito,Marketplace
100292,2025-07-19,C1573,Mouse,Eletrônicos,4,292.28,0.05,169.52,PA,Norte,Boleto,Marketplace
100293,2026-05-16,C0686,Cabo USB,Acessórios,1,22.47,0.1,10.11,CE,Nordeste,Cartão de crédito,Marketplace
100294,2025-10-23,C0689,Air Fryer,Casa,2,695.96,0.1,445.41,PI,Nordeste,Cartão de crédito,Online
100295,2026-01-11,C2221,Aspirador,Casa,3,302.01,0.1,202.35,MT,Centro-Oeste,Cartão de débito,Marketplace
100296,2025-09-11,C1220,Teclado,Eletrônicos,3,122.56,0,73.54,TO,Norte,Cartão de crédito,Marketplace
100297,2025-08-31,C0860,Teclado,Eletrônicos,3,511.55,0.05,306.93,RO,Norte,Boleto,Online
100298,2025-07-31,C0848,Mouse,Eletrônicos,3,319.43,0.05,185.27,DF,Centro-Oeste,Cartão de débito,Marketplace
100299,2025-10-24,C2346,Liquidificador,Casa,1,531.85,0.2,335.07,PA,Norte,Cartão de crédito,Online
100300,2025-03-02,C1136,Luminária,Escritório,3,120.6,0.15,62.71,BA,Nordeste,Cartão de débito,Marketplace
100301,2026-02-07,C2005,Air Fryer,Casa,1,742.68,0.1,475.32,RN,Nordeste,Boleto,Online
100302,2026-02-17,C2112,Smartphone,Eletrônicos,2,3778.81,0.15,2947.47,SE,Nordeste,Boleto,Marketplace
100303,2025-04-06,C1878,Notebook,Eletrônicos,2,4940.51,0.15,3557.17,RR,Norte,Boleto,Online
100304,2025-08-05,C2027,Luminária,Escritório,1,345.07,0,179.44,MS,Centro-Oeste,Cartão de débito,Marketplace
100305,2025-02-19,C0189,Cadeira,Escritório,1,2067.78,0.05,1447.45,ES,Sudeste,Cartão de débito,Marketplace
100306,2025-01-01,C1753,Cabo USB,Acessórios,1,75.09,0,33.79,AM,Norte,PIX,Online
100307,2025-04-06,C1477,Aspirador,Casa,1,714.8,0.15,478.92,SC,Sul,Cartão de crédito,Marketplace
100308,2025-08-28,C1759,Liquidificador,Casa,2,457.78,0,288.4,PI,Nordeste,Cartão de crédito,Online
100309,2026-06-16,C1823,Air Fryer,Casa,1,786.92,0.1,503.63,AL,Nordeste,Cartão de débito,Marketplace
100310,2025-08-23,C1570,Smartphone,Eletrônicos,1,4223.83,0,3294.59,PB,Nordeste,PIX,Online
100311,2025-05-17,C0586,Suporte para Monitor,Escritório,1,381.65,0.1,209.91,SC,Sul,Boleto,Marketplace
100312,2025-06-05,C1687,Cafeteira,Casa,2,642.38,0,417.55,ES,Sudeste,Cartão de débito,Online
100313,2025-12-26,C1759,Suporte para Monitor,Escritório,1,169.92,0,93.46,RJ,Sudeste,Cartão de débito,Marketplace
100314,2025-11-05,C0842,Notebook,Eletrônicos,1,4283.33,0.1,3084.0,CE,Nordeste,Cartão de crédito,Online
100315,2026-01-31,C0462,Hub USB,Acessórios,1,220.38,0,121.21,SP,Sudeste,PIX,Marketplace
100316,2026-02-01,C2329,Mouse,Eletrônicos,1,309.47,0,179.49,PI,Nordeste,Cartão de crédito,Online
100317,2025-01-15,C1074,Smartphone,Eletrônicos,1,4690.32,0.15,3658.45,RN,Nordeste,PIX,Marketplace
100318,2026-02-16,C0338,Luminária,Escritório,2,252.05,0,131.07,RJ,Sudeste,PIX,Online
100319,2025-07-28,C0637,Carregador,Acessórios,1,128.15,0.1,64.08,TO,Norte,Cartão de crédito,Marketplace
100320,2025-09-02,C0238,Luminária,Escritório,1,375.88,0,195.46,DF,Centro-Oeste,Cartão de crédito,Marketplace
100321,2025-05-03,C0052,Headset,Eletrônicos,2,676.12,0,419.19,PB,Nordeste,PIX,Online
100322,2025-05-10,C1101,Mesa,Escritório,2,588.89,0.15,400.45,MA,Nordeste,Boleto,Marketplace
100323,2025-03-07,C1078,Carregador,Acessórios,2,165.33,0,82.67,SE,Nordeste,PIX,Online
100324,2025-06-20,C1507,Hub USB,Acessórios,1,250.13,0.15,137.57,PA,Norte,Cartão de crédito,Online
100325,2025-01-03,C0181,Carregador,Acessórios,3,52.46,0,26.23,PB,Nordeste,Boleto,Online
100326,2025-02-06,C2265,Headset,Eletrônicos,3,685.52,0.1,425.02,BA,Nordeste,PIX,Online
100327,2025-11-24,C1112,Luminária,Escritório,3,262.89,0,136.7,PA,Norte,Cartão de crédito,Online
100328,2026-06-13,C0189,Air Fryer,Casa,4,348.25,0.05,222.88,CE,Nordeste,PIX,Marketplace
100329,2026-04-13,C0033,Smartphone,Eletrônicos,1,2166.38,0.1,1689.78,AC,Norte,Cartão de débito,Marketplace
100330,2026-05-21,C0801,Mesa,Escritório,2,1274.49,0.1,866.65,PR,Sul,Cartão de crédito,Marketplace
100331,2025-08-27,C2219,Notebook,Eletrônicos,1,5438.51,0.15,3915.73,MA,Nordeste,Cartão de crédito,Marketplace
100332,2025-04-17,C0841,Liquidificador,Casa,1,234.32,0.05,147.62,MG,Sudeste,Cartão de débito,Marketplace
100333,2025-02-14,C0949,Smartphone,Eletrônicos,3,3079.04,0.1,2401.65,PB,Nordeste,Boleto,Online
100334,2026-06-02,C0547,Teclado,Eletrônicos,2,376.05,0.05,225.63,MG,Sudeste,Boleto,Online
100335,2025-10-26,C1070,Air Fryer,Casa,3,948.23,0.05,606.87,TO,Norte,PIX,Marketplace
100336,2025-10-06,C0957,Cabo USB,Acessórios,1,36.22,0.1,16.3,MS,Centro-Oeste,Cartão de crédito,Online
100337,2025-06-18,C1842,Teclado,Eletrônicos,1,384.56,0.05,230.74,AP,Norte,Cartão de débito,Marketplace
100338,2026-04-20,C1086,Liquidificador,Casa,3,163.4,0.1,102.94,CE,Nordeste,Cartão de crédito,Online
100339,2025-06-01,C0374,Cadeira,Escritório,2,2436.8,0.05,1705.76,MG,Sudeste,PIX,Marketplace
100340,2025-02-01,C1657,Headset,Eletrônicos,3,566.97,0.05,351.52,ES,Sudeste,Boleto,Online
100341,2025-05-05,C0049,Mouse,Eletrônicos,1,408.0,0,236.64,RS,Sul,Boleto,Marketplace
100342,2025-09-23,C0308,Smartphone,Eletrônicos,1,1257.89,0.15,981.15,SE,Nordeste,Cartão de débito,Online
100343,2025-05-06,C0175,Cadeira,Escritório,4,601.28,0.15,420.9,AL,Nordeste,Boleto,Marketplace
100344,2026-01-27,C1748,Notebook,Eletrônicos,1,3251.51,0,2341.09,PE,Nordeste,Boleto,Online
100345,2025-09-09,C1209,Monitor,Eletrônicos,1,2289.0,0.05,1556.52,RJ,Sudeste,PIX,Marketplace
100346,2026-03-06,C0817,Mouse,Eletrônicos,2,414.82,0,240.6,RR,Norte,Cartão de crédito,Marketplace
100347,2026-05-07,C2231,Mesa,Escritório,2,950.45,0.05,646.31,MA,Nordeste,Boleto,Marketplace
100348,2025-01-27,C1307,Headset,Eletrônicos,2,171.98,0.1,106.63,PE,Nordeste,Cartão de crédito,Marketplace
100349,2026-01-02,C2393,Carregador,Acessórios,5,244.8,0,122.4,PA,Norte,Cartão de débito,Marketplace
100350,2025-08-13,C2359,Monitor,Eletrônicos,3,2135.3,0.05,1452.0,TO,Norte,Cartão de débito,Online
100351,2025-11-22,C1470,Air Fryer,Casa,3,319.74,0.1,204.63,MS,Centro-Oeste,Cartão de débito,Online
100352,2025-11-13,C0720,Hub USB,Acessórios,1,99.86,0,54.92,BA,Nordeste,Cartão de crédito,Marketplace
100353,2025-12-06,C0826,Notebook,Eletrônicos,3,3692.66,0,2658.72,RR,Norte,PIX,Online
100354,2025-06-01,C2403,Notebook,Eletrônicos,2,2995.78,0,2156.96,GO,Centro-Oeste,PIX,Online
100355,2026-02-10,C2401,Mesa,Escritório,1,882.82,0,600.32,SC,Sul,Boleto,Marketplace
100356,2025-06-28,C2302,Cadeira,Escritório,2,2357.69,0.1,1650.38,BA,Nordeste,Cartão de débito,Marketplace
100357,2025-10-29,C0522,Liquidificador,Casa,1,120.86,0.1,76.14,MS,Centro-Oeste,Boleto,Online
100358,2025-11-22,C0905,Headset,Eletrônicos,2,228.08,0.05,141.41,MA,Nordeste,Cartão de crédito,Online
100359,2025-11-24,C0688,Mesa,Escritório,2,1940.93,0.1,1319.83,PA,Norte,PIX,Marketplace
100360,2025-09-29,C0859,Notebook,Eletrônicos,1,2737.28,0,1970.84,ES,Sudeste,Cartão de crédito,Online
100361,2026-03-25,C1719,Suporte para Monitor,Escritório,4,542.28,0.05,298.25,RN,Nordeste,PIX,Marketplace
100362,2026-05-06,C2368,Teclado,Eletrônicos,2,581.01,0,348.61,RJ,Sudeste,Cartão de crédito,Marketplace
100363,2025-11-23,C1070,Notebook,Eletrônicos,4,2759.7,0,1986.98,RN,Nordeste,Cartão de débito,Online
100364,2025-12-13,C2434,Smartphone,Eletrônicos,5,4572.9,0.1,3566.86,AL,Nordeste,Cartão de débito,Marketplace
100365,2025-02-24,C0415,Headset,Eletrônicos,1,880.8,0.05,546.1,MT,Centro-Oeste,PIX,Marketplace
100366,2025-09-01,C0393,Liquidificador,Casa,1,394.45,0.1,248.5,PR,Sul,Cartão de crédito,Marketplace
100367,2026-03-14,C0359,Notebook,Eletrônicos,1,4817.07,0.1,3468.29,RS,Sul,Cartão de crédito,Online
100368,2025-06-24,C1196,Cafeteira,Casa,4,673.57,0,437.82,RR,Norte,Boleto,Marketplace
100369,2025-09-29,C0374,Hub USB,Acessórios,2,165.26,0.05,90.89,RN,Nordeste,PIX,Online
100370,2025-02-15,C1079,Cabo USB,Acessórios,1,41.07,0.1,18.48,MS,Centro-Oeste,Cartão de crédito,Online
100371,2025-03-29,C1409,Teclado,Eletrônicos,3,389.79,0.1,233.87,BA,Nordeste,Cartão de crédito,Marketplace
100372,2026-03-05,C2194,Carregador,Acessórios,2,237.27,0.05,118.64,BA,Nordeste,Boleto,Marketplace
100373,2026-02-09,C0143,Smartphone,Eletrônicos,1,4601.82,0.1,3589.42,PA,Norte,Cartão de débito,Online
100374,2025-06-27,C0685,Cabo USB,Acessórios,4,84.68,0,38.11,AL,Nordeste,Cartão de crédito,Marketplace
100375,2025-06-01,C2438,Cafeteira,Casa,1,1110.8,0.15,722.02,RJ,Sudeste,Cartão de crédito,Marketplace
100376,2025-11-30,C1132,Suporte para Monitor,Escritório,1,558.58,0,307.22,RO,Norte,Boleto,Online
100377,2025-06-03,C0608,Luminária,Escritório,2,266.46,0.2,138.56,ES,Sudeste,Cartão de crédito,Online
100378,2025-12-19,C1684,Liquidificador,Casa,1,434.3,0.05,273.61,PI,Nordeste,Cartão de crédito,Online
100379,2026-02-17,C0590,Aspirador,Casa,2,1101.02,0.05,737.68,RN,Nordeste,PIX,Online
100380,2026-05-02,C1101,Monitor,Eletrônicos,3,736.42,0.1,500.77,CE,Nordeste,PIX,Marketplace
100381,2025-04-11,C0934,Hub USB,Acessórios,1,294.33,0.05,161.88,TO,Norte,PIX,Marketplace
100382,2025-04-02,C0770,Luminária,Escritório,1,372.3,0.05,193.6,PI,Nordeste,PIX,Online
100383,2025-06-12,C0269,Carregador,Acessórios,1,151.36,0,75.68,GO,Centro-Oeste,Cartão de crédito,Online
100384,2025-07-25,C0237,Cafeteira,Casa,1,656.45,0.15,426.69,RO,Norte,Cartão de débito,Marketplace
100385,2026-04-21,C2069,Mesa,Escritório,1,1876.92,0.1,1276.31,BA,Nordeste,PIX,Marketplace
100386,2025-07-01,C1944,Cabo USB,Acessórios,2,47.98,0,21.59,PE,Nordeste,Cartão de crédito,Marketplace
100387,2026-01-31,C0204,Notebook,Eletrônicos,1,4502.9,0.2,3242.09,BA,Nordeste,Cartão de débito,Online
100388,2026-02-24,C2103,Aspirador,Casa,1,1225.38,0.1,821.0,SP,Sudeste,Boleto,Online
100389,2025-01-09,C0917,Headset,Eletrônicos,1,753.81,0,467.36,RO,Norte,PIX,Marketplace
100390,2025-12-24,C1881,Suporte para Monitor,Escritório,1,333.35,0.1,183.34,TO,Norte,Boleto,Online
100391,2026-06-08,C1533,Notebook,Eletrônicos,2,4578.2,0,3296.3,PA,Norte,Cartão de crédito,Marketplace
100392,2025-12-11,C1133,Smartphone,Eletrônicos,2,4445.97,0,3467.86,RO,Norte,PIX,Online
100393,2026-06-14,C0985,Mouse,Eletrônicos,3,418.28,0.1,242.6,DF,Centro-Oeste,Boleto,Marketplace
100394,2025-01-27,C2038,Mouse,Eletrônicos,5,188.96,0.05,109.6,RN,Nordeste,Cartão de crédito,Online
100395,2025-08-16,C2190,Cadeira,Escritório,2,1451.47,0.15,1016.03,PB,Nordeste,PIX,Online
100396,2025-10-28,C0400,Headset,Eletrônicos,1,705.69,0.1,437.53,MT,Centro-Oeste,Cartão de débito,Marketplace
100397,2025-08-16,C1456,Smartphone,Eletrônicos,1,4485.73,0.05,3498.87,MA,Nordeste,PIX,Marketplace
100398,2026-04-20,C0483,Liquidificador,Casa,1,535.87,0.05,337.6,DF,Centro-Oeste,Cartão de crédito,Marketplace
100399,2026-05-28,C0491,Cafeteira,Casa,3,581.67,0,378.09,MG,Sudeste,Cartão de débito,Online
100400,2025-12-17,C1677,Cafeteira,Casa,5,1092.85,0.2,710.35,PR,Sul,PIX,Online
100401,2026-05-15,C1363,Smartphone,Eletrônicos,2,1707.3,0.1,1331.69,SP,Sudeste,Boleto,Marketplace
100402,2025-06-22,C2361,Cafeteira,Casa,2,689.58,0.1,448.23,RJ,Sudeste,Cartão de débito,Marketplace
100403,2026-02-18,C1758,Luminária,Escritório,4,202.66,0,105.38,RS,Sul,PIX,Online
100404,2026-06-28,C0781,Cadeira,Escritório,1,508.25,0.1,355.77,BA,Nordeste,PIX,Marketplace
100405,2025-04-16,C1572,Mouse,Eletrônicos,1,208.57,0,120.97,MG,Sudeste,PIX,Marketplace
100406,2026-06-17,C2443,Cabo USB,Acessórios,1,54.69,0.1,24.61,PR,Sul,PIX,Marketplace
100407,2025-07-12,C0676,Mesa,Escritório,4,1869.13,0.05,1271.01,BA,Nordeste,Cartão de débito,Online
100408,2025-01-23,C2416,Cafeteira,Casa,1,323.16,0.1,210.05,RR,Norte,Cartão de crédito,Marketplace
100409,2025-02-19,C2433,Aspirador,Casa,5,1077.46,0.1,721.9,SP,Sudeste,,Online
100410,2026-03-31,C1558,Luminária,Escritório,1,160.88,0.1,83.66,RS,Sul,Cartão de crédito,Marketplace
100411,2025-04-14,C2132,Luminária,Escritório,1,273.8,0,142.38,TO,Norte,Cartão de crédito,Online
100412,2025-04-27,C0436,Liquidificador,Casa,1,412.32,0.1,259.76,TO,Norte,Cartão de débito,Marketplace
100413,2025-10-30,C0657,Luminária,Escritório,1,238.83,0,124.19,PI,Nordeste,PIX,Online
100414,2025-01-14,C0365,Notebook,Eletrônicos,3,5423.31,0.1,3904.78,PR,Sul,Cartão de crédito,Online
100415,2025-09-20,C0947,Teclado,Eletrônicos,1,784.1,0,470.46,MG,Sudeste,Cartão de crédito,Online
100416,2025-10-25,C1476,Monitor,Eletrônicos,3,1262.87,0.1,858.75,ES,Sudeste,Cartão de crédito,Online
100417,2025-06-24,C1347,Mouse,Eletrônicos,1,263.84,0.1,153.03,AC,Norte,Cartão de crédito,Marketplace
100418,2025-07-07,C0467,Cadeira,Escritório,1,2424.62,0,1697.23,RN,Nordeste,Boleto,Marketplace
100419,2025-04-26,C0543,Headset,Eletrônicos,2,193.98,0.15,120.27,SC,Sul,Cartão de crédito,Marketplace
100420,2026-03-25,C0743,Hub USB,Acessórios,2,251.42,0.1,138.28,PA,Norte,Cartão de débito,Marketplace
100421,2025-04-26,C1685,Hub USB,Acessórios,1,93.93,0.1,51.66,SP,Sudeste,Cartão de débito,Marketplace
100422,2026-06-20,C0391,Carregador,Acessórios,1,195.33,0.05,97.67,PA,Norte,Boleto,Online
100423,2025-01-12,C0643,Monitor,Eletrônicos,1,1544.72,0.05,1050.41,SC,Sul,Cartão de crédito,Marketplace
100424,2025-09-04,C1356,Cadeira,Escritório,4,600.7,0,420.49,AM,Norte,Boleto,Marketplace
100425,2025-03-22,C1881,Air Fryer,Casa,1,701.12,0,448.72,PI,Nordeste,Boleto,Marketplace
100426,2026-05-25,C0073,Teclado,Eletrônicos,1,388.64,0.05,233.18,SP,Sudeste,Cartão de crédito,Marketplace
100427,2025-07-31,C1869,Carregador,Acessórios,4,122.67,0,61.34,BA,Nordeste,Boleto,Marketplace
100428,2026-01-08,C1854,Hub USB,Acessórios,1,247.05,0,135.88,MA,Nordeste,PIX,Marketplace
100429,2026-01-18,C0436,Carregador,Acessórios,1,82.83,0,41.41,RO,Norte,Boleto,Online
100430,2025-07-20,C0769,Aspirador,Casa,1,1315.24,0,881.21,TO,Norte,Cartão de débito,Marketplace
100431,2026-03-01,C0191,Teclado,Eletrônicos,4,686.23,0.05,411.74,AP,Norte,Boleto,Marketplace
100432,2025-05-18,C2044,Carregador,Acessórios,1,197.24,0.05,98.62,AL,Nordeste,Boleto,Online
100433,2025-05-12,C0425,Headset,Eletrônicos,1,600.41,0.15,372.25,GO,Centro-Oeste,Boleto,Marketplace
100434,2025-10-08,C1630,Air Fryer,Casa,4,979.34,0.05,626.78,PR,Sul,Cartão de débito,Marketplace
100435,2025-11-03,C2244,Carregador,Acessórios,3,192.37,0.15,96.19,AM,Norte,Cartão de débito,Online
100436,2025-10-25,C1415,Cafeteira,Casa,4,332.67,0.1,216.24,SC,Sul,PIX,Online
100437,2026-05-07,C2388,Mesa,Escritório,2,1467.45,0.05,997.87,AC,Norte,PIX,Marketplace
100438,2026-06-20,C0437,Notebook,Eletrônicos,1,3008.64,0.1,2166.22,RS,Sul,PIX,Online
100439,2025-09-14,C0600,Liquidificador,Casa,3,451.49,0,284.44,AP,Norte,Cartão de crédito,Marketplace
100440,2025-04-15,C2302,Cabo USB,Acessórios,3,79.39,0.05,35.73,BA,Nordeste,PIX,Online
100441,2026-02-01,C1707,Suporte para Monitor,Escritório,4,587.91,0,323.35,MT,Centro-Oeste,Cartão de crédito,Online
100442,2025-07-27,C1815,Aspirador,Casa,3,1389.36,0.1,930.87,AM,Norte,PIX,Online
100443,2025-10-29,C1839,Cafeteira,Casa,1,882.66,0,573.73,SC,Sul,Cartão de crédito,Marketplace
100444,2026-03-15,C1144,Monitor,Eletrônicos,2,934.12,0.05,635.2,PE,Nordeste,Cartão de crédito,Marketplace
100445,2025-06-08,C0164,Cabo USB,Acessórios,1,45.81,0,20.61,AM,Norte,PIX,Marketplace
100446,2025-03-16,C1302,Mesa,Escritório,1,1931.18,0.05,1313.2,RR,Norte,Cartão de débito,Marketplace
100447,2025-04-05,C1432,Suporte para Monitor,Escritório,1,206.68,0,113.67,PB,Nordeste,PIX,Online
100448,2026-05-02,C2300,Carregador,Acessórios,3,246.23,0,123.11,PA,Norte,PIX,Marketplace
100449,2025-09-07,C0164,Air Fryer,Casa,2,524.66,0.15,335.78,ES,Sudeste,Boleto,Marketplace
100450,2025-01-26,C2118,Liquidificador,Casa,3,299.98,0.1,188.99,SE,Nordeste,Boleto,Online
100451,2025-07-17,C1313,Liquidificador,Casa,1,575.14,0,362.34,AP,Norte,Cartão de crédito,Online
100452,2025-08-07,C1738,Cafeteira,Casa,3,405.58,0.1,263.63,AC,Norte,Boleto,Online
100453,2025-01-25,C1881,Mouse,Eletrônicos,2,95.91,0,55.63,SC,Sul,PIX,Online
100454,2025-09-22,C1670,Air Fryer,Casa,1,741.15,0.05,474.34,SP,Sudeste,Boleto,Online
100455,2025-03-06,C2399,Notebook,Eletrônicos,1,5468.88,0.05,3937.59,GO,Centro-Oeste,Cartão de crédito,Marketplace
100456,2025-03-30,C1154,Liquidificador,Casa,2,330.08,0.05,207.95,PA,Norte,Cartão de crédito,Marketplace
100457,2025-08-14,C0559,Headset,Eletrônicos,2,747.58,0.1,463.5,CE,Nordeste,Cartão de débito,Marketplace
100458,2025-01-12,C2268,Mesa,Escritório,3,626.2,0,425.82,MS,Centro-Oeste,Boleto,Online
100459,2025-08-04,C1409,Liquidificador,Casa,1,554.7,0.15,349.46,PR,Sul,Cartão de débito,Online
100460,2025-09-16,C0796,Air Fryer,Casa,1,769.68,0.05,492.6,MG,Sudeste,Boleto,Online
100461,2025-03-10,C1027,Liquidificador,Casa,1,468.28,0.05,295.02,MA,Nordeste,PIX,Online
100462,2025-04-13,C1168,Air Fryer,Casa,2,930.08,0,595.25,SE,Nordeste,PIX,Marketplace
